,Season,GameNumber,EventNumber,Period,AdvantageType,EventTimeFromZero,EventTimeFromTwenty,EventType,EventDetail,TeamCode,VPlayer,VPosition,HPlayer,HPosition,PlayerNumber,PlayerName,ShotType,Zone,Length,ShotResult,ShotTeamCode,ShotPlayerNumber,ShotPlayerName,WinTeamCode,VTeamCode,HTeamCode,HitterTeamCode,HitterPlayerNumber,HitterPlayerName,HitteeTeamCode,HitteePlayerNumber,HitteePlayerName,PenaltyTeamCode,PenaltyPlayerNumber,PenaltyPlayerName,PenaltyType,DrawnByTeamCode,DrawnByPlayerNumber,DrawnByPlayerName,GameDate,GoalNumber,GoalTime,Assist1Player,Assist2Player,TBGoalandEvent,Counts,block,faceoff,giveaway,goal,hit,miss,penalty,shot,takeaway,eventvalue,heventvalue,veventvalue,vp,hp,vgp,hgp,gp,plyr,zs,vzs,hzs,zvp,zhp,zplyr,vmax,vmin,pos,vpos,hmax,hmin,hpos,position
39,2010,20001,67.0,1,EV,738,462.0,GIVE,"TOR&nbsp;GIVEAWAY - #36 GUNNARSSON, Def. Zone",TOR,6.0,RD,8.0,RD,36.0,GUNNARSSON,,D,,,,,,,MTL,TOR,,,,,,,,,,,,,,,3.0,739.0,,,1.0,162,0,0,1,0,0,0,0,0,0,-0.07407407407407407,-0.07407407407407407,0.07407407407407407,0.3333333333333333,-0.7407407407407407,1,1,1,-0.7407407407407407,-1,1,-1,6,-5,-5.0,6,-2,1,1,0,-5,4,4.0
40,2010,20001,67.0,1,EV,738,462.0,GIVE,"TOR&nbsp;GIVEAWAY - #36 GUNNARSSON, Def. Zone",TOR,76.0,LD,36.0,LD,36.0,GUNNARSSON,,D,,,,,,,MTL,TOR,,,,,,,,,,,,,,,3.0,739.0,,,1.0,162,0,0,1,0,0,0,0,0,0,-0.07407407407407407,-0.07407407407407407,0.07407407407407407,0.3333333333333333,-0.037037037037037035,1,1,1,-0.037037037037037035,-1,1,-1,6,0,0.0,6,-2,1,1,0,-6,1,1.0
41,2010,20001,67.0,1,EV,738,462.0,GIVE,"TOR&nbsp;GIVEAWAY - #36 GUNNARSSON, Def. Zone",TOR,31.0,G,35.0,G,36.0,GUNNARSSON,,D,,,,,,,MTL,TOR,,,,,,,,,,,,,,,3.0,739.0,,,1.0,162,0,0,1,0,0,0,0,0,0,-0.07407407407407407,-0.07407407407407407,0.07407407407407407,0.2962962962962963,-0.2962962962962963,1,1,1,-0.2962962962962963,-1,1,-1,7,-7,-7.0,7,7,3,3,-7,-7,3,3.0
42,2010,20001,68.0,1,EV,739,461.0,GOAL,"MTL #17 BOYD(1), Snap, Off. Zone, 11 ft.&nbsp;",MTL,17.0,C,84.0,C,17.0,BOYD,Snap,O,11.0,,,,,,MTL,TOR,,,,,,,,,,,,,,,3.0,739.0,unassisted,,0.0,162,0,0,0,1,0,0,0,0,0,0.25925925925925924,-0.25925925925925924,0.25925925925925924,0.6666666666666666,-0.4444444444444445,1,1,1,-0.4444444444444445,1,1,-1,4,-2,-2.0,4,-3,1,1,1,-6,3,3.0
43,2010,20001,68.0,1,EV,739,461.0,GOAL,"MTL #17 BOYD(1), Snap, Off. Zone, 11 ft.&nbsp;",MTL,40.0,RW,32.0,RW,17.0,BOYD,Snap,O,11.0,,,,,,MTL,TOR,,,,,,,,,,,,,,,3.0,739.0,unassisted,,0.0,162,0,0,0,1,0,0,0,0,0,0.25925925925925924,-0.25925925925925924,0.25925925925925924,0.8518518518518519,-0.8148148148148149,1,1,1,-0.8148148148148149,1,1,-1,6,-8,-8.0,6,-3,1,1,2,-8,4,4.0
44,2010,20001,68.0,1,EV,739,461.0,GOAL,"MTL #17 BOYD(1), Snap, Off. Zone, 11 ft.&nbsp;",MTL,52.0,LW,41.0,LW,17.0,BOYD,Snap,O,11.0,,,,,,MTL,TOR,,,,,,,,,,,,,,,3.0,739.0,unassisted,,0.0,162,0,0,0,1,0,0,0,0,0,0.25925925925925924,-0.25925925925925924,0.25925925925925924,0.1111111111111111,-0.4444444444444445,1,1,1,-0.4444444444444445,1,1,-1,5,-2,-2.0,5,-3,1,1,2,-8,3,3.0
45,2010,20001,68.0,1,EV,739,461.0,GOAL,"MTL #17 BOYD(1), Snap, Off. Zone, 11 ft.&nbsp;",MTL,6.0,RD,8.0,RD,17.0,BOYD,Snap,O,11.0,,,,,,MTL,TOR,,,,,,,,,,,,,,,3.0,739.0,unassisted,,0.0,162,0,0,0,1,0,0,0,0,0,0.25925925925925924,-0.25925925925925924,0.25925925925925924,0.3333333333333333,-0.7407407407407407,1,1,1,-0.7407407407407407,1,1,-1,6,-5,-5.0,6,-2,1,1,0,-5,4,4.0
46,2010,20001,68.0,1,EV,739,461.0,GOAL,"MTL #17 BOYD(1), Snap, Off. Zone, 11 ft.&nbsp;",MTL,76.0,LD,36.0,LD,17.0,BOYD,Snap,O,11.0,,,,,,MTL,TOR,,,,,,,,,,,,,,,3.0,739.0,unassisted,,0.0,162,0,0,0,1,0,0,0,0,0,0.25925925925925924,-0.25925925925925924,0.25925925925925924,0.3333333333333333,-0.037037037037037035,1,1,1,-0.037037037037037035,1,1,-1,6,0,0.0,6,-2,1,1,0,-6,1,1.0
47,2010,20001,68.0,1,EV,739,461.0,GOAL,"MTL #17 BOYD(1), Snap, Off. Zone, 11 ft.&nbsp;",MTL,31.0,G,35.0,G,17.0,BOYD,Snap,O,11.0,,,,,,MTL,TOR,,,,,,,,,,,,,,,3.0,739.0,unassisted,,0.0,162,0,0,0,1,0,0,0,0,0,0.25925925925925924,-0.25925925925925924,0.25925925925925924,0.2962962962962963,-0.2962962962962963,1,1,1,-0.2962962962962963,1,1,-1,7,-7,-7.0,7,7,3,3,-7,-7,3,3.0
48,2010,20001,115.0,2,EV,77,1123.0,MISS,"MTL #76 SUBBAN, Wrist, Wide of Net, Off. Zone, 59 ft.",MTL,17.0,C,42.0,C,76.0,SUBBAN,Wrist,O,59.0,Wide of Net,,,,,MTL,TOR,,,,,,,,,,,,,,,4.0,96.0,,,19.0,162,0,0,0,0,0,1,0,0,0,0.037037037037037035,-0.037037037037037035,0.037037037037037035,0.6666666666666666,-0.4814814814814815,1,1,1,-0.4814814814814815,1,1,-1,4,-6,-6.0,4,-3,1,1,1,-6,4,4.0
49,2010,20001,115.0,2,EV,77,1123.0,MISS,"MTL #76 SUBBAN, Wrist, Wide of Net, Off. Zone, 59 ft.",MTL,21.0,RW,81.0,RW,76.0,SUBBAN,Wrist,O,59.0,Wide of Net,,,,,MTL,TOR,,,,,,,,,,,,,,,4.0,96.0,,,19.0,162,0,0,0,0,0,1,0,0,0,0.037037037037037035,-0.037037037037037035,0.037037037037037035,-0.1111111111111111,-0.25925925925925924,1,1,1,-0.25925925925925924,1,1,-1,4,-5,-5.0,6,-3,3,3,2,-8,3,3.0
50,2010,20001,115.0,2,EV,77,1123.0,MISS,"MTL #76 SUBBAN, Wrist, Wide of Net, Off. Zone, 59 ft.",MTL,52.0,LW,32.0,LW,76.0,SUBBAN,Wrist,O,59.0,Wide of Net,,,,,MTL,TOR,,,,,,,,,,,,,,,4.0,96.0,,,19.0,162,0,0,0,0,0,1,0,0,0,0.037037037037037035,-0.037037037037037035,0.037037037037037035,0.1111111111111111,-0.8148148148148149,1,1,1,-0.8148148148148149,1,1,-1,5,-8,-8.0,5,-3,1,1,2,-8,4,4.0
51,2010,20001,115.0,2,EV,77,1123.0,MISS,"MTL #76 SUBBAN, Wrist, Wide of Net, Off. Zone, 59 ft.",MTL,6.0,RD,3.0,RD,76.0,SUBBAN,Wrist,O,59.0,Wide of Net,,,,,MTL,TOR,,,,,,,,,,,,,,,4.0,96.0,,,19.0,162,0,0,0,0,0,1,0,0,0,0.037037037037037035,-0.037037037037037035,0.037037037037037035,0.3333333333333333,0.4444444444444444,1,1,1,0.4444444444444444,1,1,-1,6,0,0.0,6,-2,1,1,0,-5,1,1.0
52,2010,20001,115.0,2,EV,77,1123.0,MISS,"MTL #76 SUBBAN, Wrist, Wide of Net, Off. Zone, 59 ft.",MTL,76.0,LD,15.0,LD,76.0,SUBBAN,Wrist,O,59.0,Wide of Net,,,,,MTL,TOR,,,,,,,,,,,,,,,4.0,96.0,,,19.0,162,0,0,0,0,0,1,0,0,0,0.037037037037037035,-0.037037037037037035,0.037037037037037035,0.3333333333333333,-0.037037037037037035,1,1,1,-0.037037037037037035,1,1,-1,6,-2,-2.0,6,-2,1,1,0,-6,3,3.0
53,2010,20001,115.0,2,EV,77,1123.0,MISS,"MTL #76 SUBBAN, Wrist, Wide of Net, Off. Zone, 59 ft.",MTL,31.0,G,35.0,G,76.0,SUBBAN,Wrist,O,59.0,Wide of Net,,,,,MTL,TOR,,,,,,,,,,,,,,,4.0,96.0,,,19.0,162,0,0,0,0,0,1,0,0,0,0.037037037037037035,-0.037037037037037035,0.037037037037037035,0.2962962962962963,-0.2962962962962963,1,1,1,-0.2962962962962963,1,1,-1,7,-7,-7.0,7,7,3,3,-7,-7,3,3.0
54,2010,20001,116.0,2,EV,82,1118.0,BLOCK,"MTL #6 SPACEK BLOCKED BY  TOR #3 PHANEUF, Wrist, Def. Zone",TOR,11.0,C,42.0,C,3.0,PHANEUF,Wrist,D,,,MTL,6.0,SPACEK,,MTL,TOR,,,,,,,,,,,,,,,4.0,96.0,,,14.0,162,1,0,0,0,0,0,0,0,0,0.07407407407407407,0.07407407407407407,-0.07407407407407407,-0.14814814814814814,-0.4814814814814815,1,1,1,-0.4814814814814815,-1,1,-1,3,-6,-6.0,4,-3,3,3,1,-6,4,4.0
55,2010,20001,116.0,2,EV,82,1118.0,BLOCK,"MTL #6 SPACEK BLOCKED BY  TOR #3 PHANEUF, Wrist, Def. Zone",TOR,21.0,RW,81.0,RW,3.0,PHANEUF,Wrist,D,,,MTL,6.0,SPACEK,,MTL,TOR,,,,,,,,,,,,,,,4.0,96.0,,,14.0,162,1,0,0,0,0,0,0,0,0,0.07407407407407407,0.07407407407407407,-0.07407407407407407,-0.1111111111111111,-0.25925925925925924,1,1,1,-0.25925925925925924,-1,1,-1,4,-5,-5.0,6,-3,3,3,2,-8,3,3.0
56,2010,20001,116.0,2,EV,82,1118.0,BLOCK,"MTL #6 SPACEK BLOCKED BY  TOR #3 PHANEUF, Wrist, Def. Zone",TOR,52.0,LW,32.0,LW,3.0,PHANEUF,Wrist,D,,,MTL,6.0,SPACEK,,MTL,TOR,,,,,,,,,,,,,,,4.0,96.0,,,14.0,162,1,0,0,0,0,0,0,0,0,0.07407407407407407,0.07407407407407407,-0.07407407407407407,0.1111111111111111,-0.8148148148148149,1,1,1,-0.8148148148148149,-1,1,-1,5,-8,-8.0,5,-3,1,1,2,-8,4,4.0
57,2010,20001,116.0,2,EV,82,1118.0,BLOCK,"MTL #6 SPACEK BLOCKED BY  TOR #3 PHANEUF, Wrist, Def. Zone",TOR,6.0,RD,3.0,RD,3.0,PHANEUF,Wrist,D,,,MTL,6.0,SPACEK,,MTL,TOR,,,,,,,,,,,,,,,4.0,96.0,,,14.0,162,1,0,0,0,0,0,0,0,0,0.07407407407407407,0.07407407407407407,-0.07407407407407407,0.3333333333333333,0.4444444444444444,1,1,1,0.4444444444444444,-1,1,-1,6,0,0.0,6,-2,1,1,0,-5,1,1.0
58,2010,20001,116.0,2,EV,82,1118.0,BLOCK,"MTL #6 SPACEK BLOCKED BY  TOR #3 PHANEUF, Wrist, Def. Zone",TOR,76.0,LD,15.0,LD,3.0,PHANEUF,Wrist,D,,,MTL,6.0,SPACEK,,MTL,TOR,,,,,,,,,,,,,,,4.0,96.0,,,14.0,162,1,0,0,0,0,0,0,0,0,0.07407407407407407,0.07407407407407407,-0.07407407407407407,0.3333333333333333,-0.037037037037037035,1,1,1,-0.037037037037037035,-1,1,-1,6,-2,-2.0,6,-2,1,1,0,-6,3,3.0
59,2010,20001,116.0,2,EV,82,1118.0,BLOCK,"MTL #6 SPACEK BLOCKED BY  TOR #3 PHANEUF, Wrist, Def. Zone",TOR,31.0,G,35.0,G,3.0,PHANEUF,Wrist,D,,,MTL,6.0,SPACEK,,MTL,TOR,,,,,,,,,,,,,,,4.0,96.0,,,14.0,162,1,0,0,0,0,0,0,0,0,0.07407407407407407,0.07407407407407407,-0.07407407407407407,0.2962962962962963,-0.2962962962962963,1,1,1,-0.2962962962962963,-1,1,-1,7,-7,-7.0,7,7,3,3,-7,-7,3,3.0
60,2010,20001,117.0,2,EV,89,1111.0,HIT,"TOR #22 BEAUCHEMIN HIT MTL #21 GIONTA, Def. Zone",TOR,11.0,C,37.0,C,,,,D,,,,,,,MTL,TOR,TOR,22.0,BEAUCHEMIN,MTL,21.0,GIONTA,,,,,,,,,4.0,96.0,,,7.0,162,0,0,0,0,1,0,0,0,0,0.14814814814814814,0.14814814814814814,-0.14814814814814814,-0.14814814814814814,0.4814814814814815,1,1,1,0.4814814814814815,-1,1,-1,3,0,0.0,4,-3,3,3,1,-6,3,3.0
61,2010,20001,117.0,2,EV,89,1111.0,HIT,"TOR #22 BEAUCHEMIN HIT MTL #21 GIONTA, Def. Zone",TOR,21.0,RW,9.0,RW,,,,D,,,,,,,MTL,TOR,TOR,22.0,BEAUCHEMIN,MTL,21.0,GIONTA,,,,,,,,,4.0,96.0,,,7.0,162,0,0,0,0,1,0,0,0,0,0.14814814814814814,0.14814814814814814,-0.14814814814814814,-0.1111111111111111,0.07407407407407407,1,1,1,0.07407407407407407,-1,1,-1,4,-2,-2.0,6,-3,3,3,2,-8,3,3.0
62,2010,20001,117.0,2,EV,89,1111.0,HIT,"TOR #22 BEAUCHEMIN HIT MTL #21 GIONTA, Def. Zone",TOR,52.0,LW,11.0,LW,,,,D,,,,,,,MTL,TOR,TOR,22.0,BEAUCHEMIN,MTL,21.0,GIONTA,,,,,,,,,4.0,96.0,,,7.0,162,0,0,0,0,1,0,0,0,0,0.14814814814814814,0.14814814814814814,-0.14814814814814814,0.1111111111111111,0.07407407407407407,1,1,1,0.07407407407407407,-1,1,-1,5,-2,-2.0,5,-3,1,1,2,-8,3,3.0
63,2010,20001,117.0,2,EV,89,1111.0,HIT,"TOR #22 BEAUCHEMIN HIT MTL #21 GIONTA, Def. Zone",TOR,6.0,RD,2.0,RD,,,,D,,,,,,,MTL,TOR,TOR,22.0,BEAUCHEMIN,MTL,21.0,GIONTA,,,,,,,,,4.0,96.0,,,7.0,162,0,0,0,0,1,0,0,0,0,0.14814814814814814,0.14814814814814814,-0.14814814814814814,0.3333333333333333,0.2222222222222222,1,1,1,0.2222222222222222,-1,1,-1,6,-1,-1.0,6,-2,1,1,0,-5,3,3.0
64,2010,20001,117.0,2,EV,89,1111.0,HIT,"TOR #22 BEAUCHEMIN HIT MTL #21 GIONTA, Def. Zone",TOR,76.0,LD,22.0,LD,,,,D,,,,,,,MTL,TOR,TOR,22.0,BEAUCHEMIN,MTL,21.0,GIONTA,,,,,,,,,4.0,96.0,,,7.0,162,0,0,0,0,1,0,0,0,0,0.14814814814814814,0.14814814814814814,-0.14814814814814814,0.3333333333333333,-0.4444444444444444,1,1,1,-0.4444444444444444,-1,1,-1,6,-6,-6.0,6,-2,1,1,0,-6,4,4.0
65,2010,20001,117.0,2,EV,89,1111.0,HIT,"TOR #22 BEAUCHEMIN HIT MTL #21 GIONTA, Def. Zone",TOR,31.0,G,35.0,G,,,,D,,,,,,,MTL,TOR,TOR,22.0,BEAUCHEMIN,MTL,21.0,GIONTA,,,,,,,,,4.0,96.0,,,7.0,162,0,0,0,0,1,0,0,0,0,0.14814814814814814,0.14814814814814814,-0.14814814814814814,0.2962962962962963,-0.2962962962962963,1,1,1,-0.2962962962962963,-1,1,-1,7,-7,-7.0,7,7,3,3,-7,-7,3,3.0
66,2010,20001,118.0,2,EV,93,1107.0,GIVE,"TOR&nbsp;GIVEAWAY - #35 GIGUERE, Def. Zone",TOR,11.0,C,37.0,C,35.0,GIGUERE,,D,,,,,,,MTL,TOR,,,,,,,,,,,,,,,4.0,96.0,,,3.0,162,0,0,1,0,0,0,0,0,0,-0.07407407407407407,-0.07407407407407407,0.07407407407407407,-0.14814814814814814,0.4814814814814815,1,1,1,0.4814814814814815,-1,1,-1,3,0,0.0,4,-3,3,3,1,-6,3,3.0
67,2010,20001,118.0,2,EV,93,1107.0,GIVE,"TOR&nbsp;GIVEAWAY - #35 GIGUERE, Def. Zone",TOR,21.0,RW,9.0,RW,35.0,GIGUERE,,D,,,,,,,MTL,TOR,,,,,,,,,,,,,,,4.0,96.0,,,3.0,162,0,0,1,0,0,0,0,0,0,-0.07407407407407407,-0.07407407407407407,0.07407407407407407,-0.1111111111111111,0.07407407407407407,1,1,1,0.07407407407407407,-1,1,-1,4,-2,-2.0,6,-3,3,3,2,-8,3,3.0
68,2010,20001,118.0,2,EV,93,1107.0,GIVE,"TOR&nbsp;GIVEAWAY - #35 GIGUERE, Def. Zone",TOR,57.0,LW,11.0,LW,35.0,GIGUERE,,D,,,,,,,MTL,TOR,,,,,,,,,,,,,,,4.0,96.0,,,3.0,162,0,0,1,0,0,0,0,0,0,-0.07407407407407407,-0.07407407407407407,0.07407407407407407,0.6296296296296295,0.07407407407407407,1,1,1,0.07407407407407407,-1,1,-1,5,-2,-2.0,5,-3,1,1,2,-8,3,3.0
69,2010,20001,118.0,2,EV,93,1107.0,GIVE,"TOR&nbsp;GIVEAWAY - #35 GIGUERE, Def. Zone",TOR,6.0,RD,2.0,RD,35.0,GIGUERE,,D,,,,,,,MTL,TOR,,,,,,,,,,,,,,,4.0,96.0,,,3.0,162,0,0,1,0,0,0,0,0,0,-0.07407407407407407,-0.07407407407407407,0.07407407407407407,0.3333333333333333,0.2222222222222222,1,1,1,0.2222222222222222,-1,1,-1,6,-1,-1.0,6,-2,1,1,0,-5,3,3.0
70,2010,20001,118.0,2,EV,93,1107.0,GIVE,"TOR&nbsp;GIVEAWAY - #35 GIGUERE, Def. Zone",TOR,76.0,LD,22.0,LD,35.0,GIGUERE,,D,,,,,,,MTL,TOR,,,,,,,,,,,,,,,4.0,96.0,,,3.0,162,0,0,1,0,0,0,0,0,0,-0.07407407407407407,-0.07407407407407407,0.07407407407407407,0.3333333333333333,-0.4444444444444444,1,1,1,-0.4444444444444444,-1,1,-1,6,-6,-6.0,6,-2,1,1,0,-6,4,4.0
71,2010,20001,118.0,2,EV,93,1107.0,GIVE,"TOR&nbsp;GIVEAWAY - #35 GIGUERE, Def. Zone",TOR,31.0,G,35.0,G,35.0,GIGUERE,,D,,,,,,,MTL,TOR,,,,,,,,,,,,,,,4.0,96.0,,,3.0,162,0,0,1,0,0,0,0,0,0,-0.07407407407407407,-0.07407407407407407,0.07407407407407407,0.2962962962962963,-0.2962962962962963,1,1,1,-0.2962962962962963,-1,1,-1,7,-7,-7.0,7,7,3,3,-7,-7,3,3.0
72,2010,20001,222.0,3,EV,76,1124.0,FAC,MTL won Neu. Zone - MTL #14 PLEKANEC vs TOR #84 GRABOVSKI,MTL,14.0,C,84.0,C,,,,N,,,,,,MTL,MTL,TOR,,,,,,,,,,,,,,2010-10-07,4.0,96.0,,,20.0,162,0,1,0,0,0,0,0,0,0,0.14814814814814814,-0.14814814814814814,0.14814814814814814,-0.5185185185185185,-0.4444444444444445,1,1,1,-0.4444444444444445,0,0,0,-3,-2,-2.0,4,-3,4,4,1,-6,3,3.0
73,2010,20001,222.0,3,EV,76,1124.0,FAC,MTL won Neu. Zone - MTL #14 PLEKANEC vs TOR #84 GRABOVSKI,MTL,81.0,RW,16.0,RW,,,,N,,,,,,MTL,MTL,TOR,,,,,,,,,,,,,,2010-10-07,4.0,96.0,,,20.0,162,0,1,0,0,0,0,0,0,0,0.14814814814814814,-0.14814814814814814,0.14814814814814814,-0.5185185185185185,0.1111111111111111,1,1,1,0.1111111111111111,0,0,0,-3,1,1.0,6,-3,4,4,2,-8,3,3.0
74,2010,20001,222.0,3,EV,76,1124.0,FAC,MTL won Neu. Zone - MTL #14 PLEKANEC vs TOR #84 GRABOVSKI,MTL,46.0,LW,41.0,LW,,,,N,,,,,,MTL,MTL,TOR,,,,,,,,,,,,,,2010-10-07,4.0,96.0,,,20.0,162,0,1,0,0,0,0,0,0,0,0.14814814814814814,-0.14814814814814814,0.14814814814814814,-0.5185185185185185,-0.4444444444444445,1,1,1,-0.4444444444444445,0,0,0,-3,-2,-2.0,5,-3,4,4,2,-8,3,3.0
75,2010,20001,222.0,3,EV,76,1124.0,FAC,MTL won Neu. Zone - MTL #14 PLEKANEC vs TOR #84 GRABOVSKI,MTL,6.0,RD,8.0,RD,,,,N,,,,,,MTL,MTL,TOR,,,,,,,,,,,,,,2010-10-07,4.0,96.0,,,20.0,162,0,1,0,0,0,0,0,0,0,0.14814814814814814,-0.14814814814814814,0.14814814814814814,0.3333333333333333,-0.7407407407407407,1,1,1,-0.7407407407407407,0,0,0,6,-5,-5.0,6,-2,1,1,0,-5,4,4.0
76,2010,20001,222.0,3,EV,76,1124.0,FAC,MTL won Neu. Zone - MTL #14 PLEKANEC vs TOR #84 GRABOVSKI,MTL,76.0,LD,36.0,LD,,,,N,,,,,,MTL,MTL,TOR,,,,,,,,,,,,,,2010-10-07,4.0,96.0,,,20.0,162,0,1,0,0,0,0,0,0,0,0.14814814814814814,-0.14814814814814814,0.14814814814814814,0.3333333333333333,-0.037037037037037035,1,1,1,-0.037037037037037035,0,0,0,6,0,0.0,6,-2,1,1,0,-6,1,1.0
77,2010,20001,222.0,3,EV,76,1124.0,FAC,MTL won Neu. Zone - MTL #14 PLEKANEC vs TOR #84 GRABOVSKI,MTL,31.0,G,35.0,G,,,,N,,,,,,MTL,MTL,TOR,,,,,,,,,,,,,,2010-10-07,4.0,96.0,,,20.0,162,0,1,0,0,0,0,0,0,0,0.14814814814814814,-0.14814814814814814,0.14814814814814814,0.2962962962962963,-0.2962962962962963,1,1,1,-0.2962962962962963,0,0,0,7,-7,-7.0,7,7,3,3,-7,-7,3,3.0
78,2010,20001,223.0,3,EV,96,1104.0,GOAL,"TOR #16 MACARTHUR(1), Backhand, Off. Zone, 21 ft.Assists: #41 KULEMIN(1); #84 GRABOVSKI(1)",TOR,14.0,C,84.0,C,16.0,MACARTHUR,Backhand,O,21.0,,,,,,MTL,TOR,,,,,,,,,,,,,,,4.0,96.0,41 N.KULEMIN(1),84 M.GRABOVSKI(1),0.0,162,0,0,0,1,0,0,0,0,0,0.25925925925925924,0.25925925925925924,-0.25925925925925924,-0.5185185185185185,-0.4444444444444445,1,1,1,-0.4444444444444445,1,-1,1,-3,-2,-2.0,4,-3,4,4,1,-6,3,3.0
79,2010,20001,223.0,3,EV,96,1104.0,GOAL,"TOR #16 MACARTHUR(1), Backhand, Off. Zone, 21 ft.Assists: #41 KULEMIN(1); #84 GRABOVSKI(1)",TOR,81.0,RW,16.0,RW,16.0,MACARTHUR,Backhand,O,21.0,,,,,,MTL,TOR,,,,,,,,,,,,,,,4.0,96.0,41 N.KULEMIN(1),84 M.GRABOVSKI(1),0.0,162,0,0,0,1,0,0,0,0,0,0.25925925925925924,0.25925925925925924,-0.25925925925925924,-0.5185185185185185,0.1111111111111111,1,1,1,0.1111111111111111,1,-1,1,-3,1,1.0,6,-3,4,4,2,-8,3,3.0
80,2010,20001,223.0,3,EV,96,1104.0,GOAL,"TOR #16 MACARTHUR(1), Backhand, Off. Zone, 21 ft.Assists: #41 KULEMIN(1); #84 GRABOVSKI(1)",TOR,46.0,LW,41.0,LW,16.0,MACARTHUR,Backhand,O,21.0,,,,,,MTL,TOR,,,,,,,,,,,,,,,4.0,96.0,41 N.KULEMIN(1),84 M.GRABOVSKI(1),0.0,162,0,0,0,1,0,0,0,0,0,0.25925925925925924,0.25925925925925924,-0.25925925925925924,-0.5185185185185185,-0.4444444444444445,1,1,1,-0.4444444444444445,1,-1,1,-3,-2,-2.0,5,-3,4,4,2,-8,3,3.0
